TSE/1547,Listed Index Fund Us Equity (S&P500) — 1547
TSE/1548,Listed Index Fund China H-Share (Hang Se — 1548
TSE/1549,Listed Index Fund Nifty50 Futures (India — 1549
TSE/1550,Maxis Global Equity (Msci Kokusai) Etf — 1550
TSE/1551,Jasdaq-Top20 Etf — 1551
TSE/1552,Kokusai S&P500 Vix Short-Term Futures In — 1552
TSE/1554,Listed Index Fund World Equity (Msci Acw — 1554
TSE/1555,Listed Index Fund Australian Reit (S&P/A — 1555
TSE/1556,Listed Index Fund Nikkei China Related 50 (1556)
TSE/1557,Spdr S&P500 Etf Trust — 1557
TSE/1559,Next Funds Thai Stock Set50 Exchange Tra — 1559
TSE/1560,Next Funds Ftse Bursa Malaysia Klci Exch — 1560
TSE/1561,Kokusai S&P500 Vix Mid-Term Futures Inde — 1561
TSE/1562,Yourmirai Topix Asia Focus Etf — 1562
TSE/1563,Tse Mothers Core Etf — 1563
TSE/1565,Nikkei 225 Covered Call Etf — 1565
TSE/1566,Listed Index Fund Emerging Bond — 1566
TSE/1567,Maxis Topix Risk Control (5%) Etf — 1567
TSE/1568,Topix Bull 2X Etf — 1568
TSE/1569,Topix Bear -1X Etf — 1569
TSE/1570,Next Funds Nikkei 225 Leveraged Index Ex — 1570
TSE/1571,Next Funds Nikkei 225 Inverse Index Exch — 1571
TSE/1572,China H-Share Bull 2X Etf — 1572
TSE/1573,China H-Share Bear -1X Etf — 1573
TSE/1574,Maxis Topix Risk Control (10%) Etf — 1574
TSE/1575,Chinaamc Csi 300 Index Etf-Jdr — 1575
TSE/1576,Csop Ftse China A50 Etf — 1576
TSE/1577,Next Funds Nomura Japan Equity High Divi — 1577
TSE/1578,Listed Index Fund Nikkei 225 (Mini) — 1578
TSE/1579,Nikkei 225 Bull 2X Etf — 1579
TSE/1580,Nikkei 225 Bear -1X Etf — 1580
TSE/1581,Ishares Msci Kokusai Etf-Jdr — 1581
TSE/1582,Ishares Core Msci Emerging Markets Etf-J — 1582
TSE/1583,Ishares Msci Frontier 100 Etf-Jdr — 1583
TSE/1584,Samsung Kodex Samsung Group Securities E — 1584
TSE/1585,Daiwa Etf･Topix Ex-Financials — 1585
TSE/1586,Listed Index Fund Topix Ex-Financials — 1586
TSE/1587,Ishares S&P 100 Etf-Jdr — 1587
TSE/1588,Ishares Russell 2000 Etf-Jdr — 1588
TSE/1589,Ishares Core High Dividend Etf-Jdr — 1589
TSE/1590,Ishares U.S. Real Estate Etf-Jdr — 1590
TSE/1591,Next Funds Jpx-Nikkei Index 400 Exchange — 1591
TSE/1592,Listed Index Fund Jpx-Nikkei Index 400 — 1592
TSE/1593,Maxis Jpx-Nikkei Index 400 Etf — 1593
TSE/1595,Nzam Etf J-Reit Index — 1595
TSE/1596,Nzam Etf Topix Ex-Financials — 1596
TSE/1597,Maxis J-Reit Etf — 1597
TSE/1605,Inpex Corp. — 1605
TSE/1606,"Japan Drilling Co., Ltd. — 1606"
TSE/1610,Daiwa Etf-Topix Electric Appliances — 1610
TSE/1612,Daiwa Etf-Topix Banks — 1612
TSE/1613,Topix Electric Appliances Exchange Trade — 1613
TSE/1615,Topix Banks Exchange Traded Fund — 1615
TSE/1617,Next Funds Topix-17 Foods Etf — 1617
TSE/1618,Next Funds Topix-17 Energy Resources Etf — 1618
TSE/1619,Next Funds Topix-17 Construction & Mater — 1619
TSE/1620,Next Funds Topix-17 Raw Materials & Chem — 1620
TSE/1621,Next Funds Topix-17 Pharmaceutical Etf — 1621
TSE/1622,Next Funds Topix-17 Automobiles & Transp — 1622
TSE/1623,Next Funds Topix-17 Steel & Nonferrous E — 1623
TSE/1624,Next Funds Topix-17 Machinery Etf — 1624
TSE/1625,Next Funds Topix-17 Electric Appliances — 1625
TSE/1626,"Next Funds Topix-17 It & Services, Other — 1626"
TSE/1627,Next Funds Topix-17 Electric Power & Gas — 1627
TSE/1628,Next Funds Topix-17 Transportation & Log — 1628
TSE/1629,Next Funds Topix-17 Commercial & Wholesa — 1629
TSE/1630,Next Funds Topix-17 Retail Trade Etf — 1630
TSE/1631,Next Funds Topix-17 Banks Etf — 1631
TSE/1632,Next Funds Topix-17 Financials (Ex Banks — 1632
TSE/1633,Next Funds Topix-17 Real Estate Etf — 1633
TSE/1634,Daiwa Etf･Topix-17 Foods — 1634
TSE/1635,Daiwa Etf･Topix-17 Energy Resources — 1635
TSE/1636,Daiwa Etf･Topix-17 Construction & Materi — 1636
TSE/1637,Daiwa Etf･Topix-17 Raw Materials & Chemi — 1637
TSE/1638,Daiwa Etf･Topix-17 Pharmaceutical — 1638
TSE/1639,Daiwa Etf･Topix-17 Automobiles & Transpo — 1639
TSE/1640,Daiwa Etf･Topix-17 Steel & Nonferrous Me — 1640
TSE/1641,Daiwa Etf･Topix-17 Machinery — 1641
TSE/1642,Daiwa Etf･Topix-17 Electric Appliances & — 1642
TSE/1643,"Daiwa Etf･Topix-17 It & Services, Others — 1643"
TSE/1644,Daiwa Etf･Topix-17 Electric Power & Gas — 1644
TSE/1645,Daiwa Etf･Topix-17 Transportation & Logi — 1645
TSE/1646,Daiwa Etf･Topix-17 Commercial & Wholesal — 1646
TSE/1647,Daiwa Etf･Topix-17 Retail Trade — 1647
TSE/1648,Daiwa Etf･Topix-17 Banks — 1648
TSE/1649,Daiwa Etf･Topix-17 Financials (Ex Banks) — 1649
TSE/1650,Daiwa Etf･Topix-17 Real Estate — 1650
TSE/1662,"Japan Petroleum Exploration Co., Ltd. — 1662"
TSE/1663,K&O Energy Group Inc. — 1663
TSE/1670,Maxis S&P Mitsubishi Group Etf — 1670
TSE/1671,Simplex Wti Etf — 1671
TSE/1672,Etfs Physical Gold — 1672
TSE/1673,Etfs Physical Silver — 1673
TSE/1674,Etfs Physical Platinum — 1674
TSE/1675,Etfs Physical Palladium — 1675
TSE/1676,Etfs Physical Pm Basket — 1676
TSE/1677,Listed Index Fund International Bond (Ci — 1677
TSE/1678,Next Funds Nifty 50 Linked Exchange Trad — 1678
TSE/1679,Simple-X Ny Dow Jones Index Etf — 1679
TSE/1680,Listed Index Fund International Develope — 1680
TSE/1681,Listed Index Fund International Emerging — 1681
TSE/1682,Next Funds Nikkei-Tocom Platinum Index L — 1682
TSE/1683,One Etf Gold — 1683
TSE/1684,Etfs All Commodities — 1684
TSE/1685,Etfs Energy — 1685
TSE/1686,Etfs Industrial Metals — 1686
TSE/1687,Etfs Agriculture — 1687
TSE/1688,Etfs Grains — 1688
TSE/1689,Etfs Natural Gas — 1689
TSE/1690,Etfs Wti Crude Oil — 1690
TSE/1691,Etfs Gasoline — 1691
TSE/1692,Etfs Aluminium — 1692
TSE/1693,Etfs Copper — 1693
TSE/1694,Etfs Nickel — 1694
TSE/1695,Etfs Wheat — 1695
TSE/1696,Etfs Corn — 1696
TSE/1697,Etfs Soybeans — 1697
TSE/1698,Listed Index Fund Japan High Dividend (T — 1698
TSE/1699,Next Funds Nomura Crude Oil Long Index L — 1699
TSE/1711,"Sds Holdings Co., Ltd. — 1711"
TSE/1712,"Daiseki Eco. Solution Co., Ltd. — 1712"
TSE/1716,Dai-Ichi Cutter Kogyo K.K. — 1716
TSE/1717,Meiho Facility Works Ltd. — 1717
TSE/1718,"Mikikogyo Co., Ltd. — 1718"
TSE/1719,Hazama Ando Corp. — 1719
TSE/1720,"Tokyu Construction Co., Ltd. — 1720"
TSE/1721,Comsys Holdings Corp. — 1721
TSE/1722,"Misawa Homes Co., Ltd. — 1722"
TSE/1723,"Nihon Dengi Co., Ltd. — 1723"
TSE/1724,Synclayer Inc. — 1724
TSE/1726,Br. Holdings Corp. — 1726
TSE/1728,"Misawa Homes Chugoku Co., Ltd. — 1728"
TSE/1730,"Aso Foam Crete Co., Ltd. — 1730"
TSE/1736,Otec Corp. — 1736
TSE/1737,"Mesco, Inc. — 1737"
TSE/1739,"Seedheiwa Co., Ltd. — 1739"
TSE/1743,"Koatsu Kogyo Co., Ltd. — 1743"
TSE/1757,"Crea Holdings, Inc. — 1757"
TSE/1758,"Taiyo Kisokogyo Co., Ltd. — 1758"
TSE/1762,"Takamatsu Construction Group Co., Ltd. — 1762"
TSE/1764,Kudo Corp. — 1764
TSE/1766,Token Corp. — 1766
TSE/1768,Sonec Corp. — 1768
TSE/1770,"Fujita Engineering Co., Ltd. — 1770"
TSE/1773,Ytl Corporation Berhad — 1773
TSE/1775,Fuji Furukawa Engineering & Construction — 1775
TSE/1776,"Sumiken Mitsui Road Co., Ltd. — 1776"
TSE/1780,Yamaura Corp. — 1780
TSE/1782,"Joban Kaihatsu Co., Ltd. — 1782"
TSE/1783,"Asia Gate Holdings Co., Ltd. — 1783"
TSE/1787,"Nakabohtec Corrosion Protecting Co., Ltd — 1787"
TSE/1788,"Santo Co., Ltd. — 1788"
TSE/1789,"Yamaka Electric Construction Co., Ltd. — 1789"
TSE/1793,"Ohmoto Gumi Co., Ltd. — 1793"
TSE/1795,Masaru Corp. — 1795
TSE/1798,Moriya Corp. — 1798
TSE/1799,Daiichi Kensetsu Corp. — 1799
TSE/1801,Taisei Corp. — 1801
TSE/1802,Obayashi Corp. — 1802
TSE/1803,Shimizu Corp. — 1803
TSE/1805,Tobishima Corp. — 1805
TSE/1807,"Watanabe Sato Co., Ltd. — 1807"
TSE/1808,Haseko Corp. — 1808
TSE/1810,"Matsui Const. Co., Ltd. — 1810"
TSE/1811,The Zenitaka Corp. — 1811
TSE/1812,Kajima Corp. — 1812
TSE/1813,Fudo Tetra Corp. — 1813
TSE/1814,"Daisue Const. Co., Ltd. — 1814"
TSE/1815,Tekken Corp. — 1815
TSE/1819,"Nippon Steel & Sumikin Texeng. Co., Ltd. (1819)"
TSE/1820,"Nishimatsu Const. Co., Ltd. — 1820"
TSE/1821,"Sumitomo Mitsui Construction Co., Ltd. — 1821"
TSE/1822,Daiho Corp. — 1822
TSE/1824,Maeda Corp. — 1824
TSE/1826,"Sata Construction Co., Ltd. — 1826"
TSE/1827,Nakano Corp. — 1827
TSE/1828,Tanabe Engineering Corp. — 1828
TSE/1833,Okumura Corp. — 1833
TSE/1834,"Daiwa Odakyu Construction Co., Ltd. (1834)"
TSE/1835,"Totetsu Kogyo Co., Ltd. — 1835"
TSE/1840,"Tsuchiya Holdings Co., Ltd. — 1840"
TSE/1841,"Sanyu Construction Co., Ltd. — 1841"
TSE/1844,"Ohmori Co., Ltd. — 1844"
TSE/1846,"Suzunui Industry Co., Ltd. — 1846"
TSE/1847,"Ichiken Co., Ltd. — 1847"
TSE/1848,Fuji P.S Corp. — 1848
TSE/1850,"Nankai Tatsumura Construction Co., Ltd. — 1850"
TSE/1852,Asanuma Corp. — 1852
TSE/1853,"Mori-Gumi Co., Ltd. — 1853"
TSE/1860,Toda Corp. — 1860
TSE/1861,"Kumagai Gumi Co., Ltd. — 1861"
TSE/1865,"Asunaro Aoki Construction Co., Ltd. — 1865"
TSE/1866,"Kitano Construction Corp., — 1866"
TSE/1867,Ueki Corp. — 1867
TSE/1868,"Mitsui Home Co., Ltd. — 1868"
TSE/1870,"Yahagi Construction Co., Ltd. — 1870"
TSE/1871,"P.S. Mitsubishi Construction Co., Ltd. — 1871"
TSE/1873,"Nihon House Holdings Co., Ltd. — 1873"
TSE/1878,Daito Trust Construction Co. — 1878
TSE/1879,Shinnihon Corp. — 1879
TSE/1881,Nippo Corp. — 1881
TSE/1882,Toa Road Corp. — 1882
TSE/1883,"Maeda Road Const. Co., Ltd. — 1883"
TSE/1884,"The Nippon Road Co., Ltd. — 1884"
TSE/1885,Toa Corp. — 1885
TSE/1888,"Wakachiku Const. Co., Ltd. — 1888"
TSE/1890,"Toyo Construction Co., Ltd. — 1890"
TSE/1893,"Penta-Ocean Const. Co., Ltd. — 1893"
TSE/1896,Obayashi Road Corp. — 1896
TSE/1897,"The Kaneshita Const. Co., Ltd. — 1897"
TSE/1898,"Seikitokyu Kogyo Co., Ltd. — 1898"
TSE/1899,Fukuda Corp. — 1899
TSE/1904,"Taisei Oncho Co., Ltd. — 1904"
TSE/1905,Tenox Corp. — 1905
TSE/1906,Hosoda Corp. — 1906
TSE/1909,"Nippon Dry-Chemical Co., Ltd. — 1909"
TSE/1911,"Sumitomo Forestry Co., Ltd. — 1911"
TSE/1914,"Japan Foundation Engineering Co., Ltd. — 1914"
TSE/1916,"Nissei Build Kogyo Co., Ltd. — 1916"
TSE/1919,"Yamada Sxl Home Co., Ltd. — 1919"
TSE/1921,Tomoe Corp. — 1921
TSE/1924,Panahome Corp. — 1924
TSE/1925,"Daiwa House Ind. Co., Ltd. — 1925"
TSE/1926,"Raito Kogyo Co., Ltd. — 1926"
TSE/1928,"Sekisui House, Ltd. — 1928"
TSE/1929,"Nittoc Const. Co., Ltd. — 1929"
TSE/1930,"Hokuriku Electrical Const. Co., Ltd. — 1930"
TSE/1931,"Nippon Dentsu Co., Ltd. — 1931"
TSE/1933,Sysken Corp. — 1933
TSE/1934,Yurtec Corp. — 1934
TSE/1935,"Ttk Co., Ltd. — 1935"
TSE/1937,"Seibu Electric Ind. Co., Ltd. — 1937"
TSE/1938,"Nippon Rietec Co., Ltd. — 1938"
TSE/1939,Yondenko Corp. — 1939
TSE/1941,Chudenko Corp. — 1941
TSE/1942,"Kandenko Co., Ltd. — 1942"
TSE/1944,Kinden Corp. — 1944
TSE/1945,Tokyo Energy & Systems Inc. — 1945
TSE/1946,Toenec Corp. — 1946
TSE/1948,"The Kodensha Co., Ltd. — 1948"
TSE/1949,"Sumitomo Densetsu Co., Ltd. — 1949"
TSE/1950,"Nippon Densetsu Kogyo Co., Ltd. — 1950"
TSE/1951,Kyowa Exeo Corp. — 1951
TSE/1952,"Shin Nippon Air Technologies Co., Ltd. — 1952"
TSE/1954,"Nippon Koei Co., Ltd. — 1954"
TSE/1956,"Nds Co., Ltd. — 1956"
TSE/1959,Kyudenko Corp. — 1959
TSE/1960,Sanyo Engineering & Construction Inc. — 1960
TSE/1961,"Sanki Engineering Co., Ltd. — 1961"
TSE/1963,Jgc Corp. — 1963
TSE/1964,"Chugai Ro Co., Ltd. — 1964"
TSE/1965,Techno Ryowa Ltd. — 1965
TSE/1966,Takada Corp. — 1966
TSE/1967,Yamato Corp. — 1967
TSE/1968,"Taihei Dengyo Kaisha, Ltd. — 1968"
TSE/1969,"Takasago Thermal Eng. Co., Ltd. — 1969"
TSE/1971,"Chuo Build Ind. Co., Ltd. — 1971"
TSE/1972,"Sanko Metal Ind. Co., Ltd. — 1972"
TSE/1973,Nec Networks & System Integration Corp. — 1973
TSE/1975,"Asahi Kogyosha Co., Ltd. — 1975"
TSE/1976,"Meisei Industrial Co., Ltd. — 1976"
TSE/1978,"Daiki Ataka Engineering Co., Ltd. (1978)"
TSE/1979,Taikisha Ltd. — 1979
TSE/1980,"Dai-Dan Co., Ltd. — 1980"
TSE/1981,"Kyowanissei Co., Ltd. — 1981"
TSE/1982,"Hibiya Engineering, Ltd. — 1982"
TSE/1983,Toshiba Plant Systems & Services Corp. — 1983
TSE/1984,Sanshin Corp. — 1984
TSE/1987,"Solcom Co., Ltd. — 1987"
TSE/1989,"Hokuriku Denwa Kouji Co., Ltd. — 1989"
TSE/1992,"Kanda Tsushinki Co., Ltd. — 1992"
TSE/1994,Takahashi Curtain Wall Corp. — 1994
TSE/1997,"Akatsuki Eazima Co., Ltd. — 1997"
TSE/2001,"Nippon Flour Mills Co., Ltd. — 2001"
TSE/2002,Nisshin Seifun Group Inc. — 2002
TSE/2003,"Nitto Fuji Flour Milling Co., Ltd. — 2003"
TSE/2004,"Showa Sangyo Co., Ltd. — 2004"
TSE/2006,"Tofuku Flour Mills Co., Ltd. (2006)"
TSE/2008,"Masuda Flour Milling Co., Ltd. — 2008"
TSE/2009,"The Torigoe Co., Ltd. — 2009"
TSE/2021,Ipath S&P Gsci Total Return Index Jdr — 2021
TSE/2022,Ipath S&P Gsci Precious Metals Index Tot — 2022
TSE/2023,Ipath S&P Gsci Industrial Metals Index T — 2023
TSE/2024,Ipath S&P Gsci Energy Index Total Return — 2024
TSE/2025,Ipath S&P Gsci Agricultural Index Total — 2025
TSE/2026,Ipath S&P Gsci Grain Index Total Return — 2026
TSE/2027,Ipath S&P Gsci Softs Index Total Return — 2027
TSE/2028,Ipath S&P Gsci Livestock Index Total Ret — 2028
TSE/2029,Ipath S&P 500 Vix Mid-Term Futures Jdr — 2029
TSE/2030,Ipath S&P 500 Vix Short-Term Futures Jdr — 2030
TSE/2031,Next Notes Hsi Leveraged Etn — 2031
TSE/2032,Next Notes Hsi Short Etn — 2032
TSE/2033,Next Notes Kospi200 Leverage Etn — 2033
TSE/2034,Next Notes F-Kospi200 Inverse Etn — 2034
TSE/2035,Next Notes Nikkei 225 Vi Futures Index E — 2035
TSE/2036,Next Notes Nikkei-Tocom Leveraged Gold E — 2036
TSE/2037,Next Notes Nikkei-Tocom Inverse Gold Etn — 2037
TSE/2038,Next Notes Nikkei-Tocom Leveraged Crude — 2038
TSE/2039,Next Notes Nikkei-Tocom Inverse Crude Oi — 2039
TSE/2040,Next Notes Djia Pr Jpy-Monthly Hedged Le — 2040
TSE/2041,Next Notes Djia Tr Jpy-Monthly Hedged In — 2041
TSE/2042,Next Notes Tokyo Stock Exchange Mothers — 2042
TSE/2043,Next Notes Stoxx Asean-Five Select Divid — 2043
TSE/2052,"Kyodo Shiryo Co., Ltd. (2052)"
TSE/2053,"Chubu Shiryo Co., Ltd. — 2053"
TSE/2055,"Nichiwa Sangyo Co., Ltd. — 2055"
TSE/2056,"Nippon Formula Feed Mfg. Co., Ltd. (2056)"
TSE/2107,"Toyo Sugar Refining Co., Ltd. — 2107"
TSE/2108,"Nippon Beet Sugar Mfg. Co., Ltd. — 2108"
TSE/2109,"Mitsui Sugar Co., Ltd. — 2109"
TSE/2112,"Ensuiko Sugar Refining Co., Ltd. — 2112"
TSE/2114,Fuji Nihon Seito Corp. — 2114
TSE/2117,"Nissin Sugar Co., Ltd. — 2117"
TSE/2120,"Lifull Co., Ltd. — 2120"
TSE/2121,"Mixi, Inc. — 2121"
TSE/2122,"Interspace Co., Ltd. — 2122"
TSE/2124,"Jac Recruitment Co., Ltd. — 2124"
TSE/2127,Nihon M&A Center Inc. — 2127
TSE/2128,"Novarese, Inc. — 2128"
TSE/2131,"Accordia Golf Co., Ltd. — 2131"
TSE/2132,"Irep Co., Ltd. — 2132"
TSE/2134,Sun Capital Management Corp. — 2134
TSE/2136,Hip Corp. — 2136
TSE/2138,"Crooz, Inc. — 2138"
TSE/2144,Yamane Medical Corp. — 2144
TSE/2145,Datalinks Corp. — 2145
TSE/2146,"Ut Group Co., Ltd. — 2146"
TSE/2148,Itmedia Inc. — 2148
TSE/2150,"Carenet, Inc. — 2150"
TSE/2151,Takeei Corp. — 2151
TSE/2152,Youji Corp. — 2152
TSE/2153,E･J Holdings Inc. — 2153
TSE/2154,Trust Tech Inc. — 2154
TSE/2155,Carview Corp. (2155)
TSE/2156,Saylor Advertising Inc. — 2156
TSE/2157,"Koshidaka Holdings Co., Ltd. — 2157"
TSE/2158,"Fronteo, Inc. — 2158"
TSE/2159,Full Speed Inc. — 2159
TSE/2160,Gni Group Ltd. — 2160
TSE/2162,Nms Holdings Corp. — 2162
TSE/2163,"Artner Co., Ltd. — 2163"
TSE/2164,"Chiikishinbunsha Co., Ltd. — 2164"
TSE/2165,"Megalos Co., Ltd. (2165)"
TSE/2168,Pasona Group Inc. — 2168
TSE/2169,"Cds Co., Ltd. — 2169"
TSE/2170,Link And Motivation Inc. — 2170
TSE/2173,Hakuten Corp. — 2173
TSE/2174,Gca Corp. — 2174
TSE/2175,"Sms Co., Ltd. — 2175"
TSE/2176,Ina Research Inc. — 2176
TSE/2178,Tri-Stage Inc. — 2178
TSE/2179,"Seigakusya Co., Ltd. — 2179"
TSE/2180,Sunny Side Up Inc. — 2180
TSE/2181,"Persol Holdings Co., Ltd. — 2181"
TSE/2183,"Linical Co., Ltd. — 2183"
TSE/2185,Cmc Corp. — 2185
TSE/2186,Sobal Corp. — 2186
TSE/2190,Jcl Bioassay Corp. (2190)
TSE/2191,"Tella, Inc. — 2191"
TSE/2193,Cookpad Inc. — 2193
TSE/2195,"Amita Holdings Co., Ltd. — 2195"
TSE/2196,Escrit Inc. — 2196
TSE/2198,Ikk Inc. — 2198
TSE/2201,"Morinaga & Co., Ltd. — 2201"
TSE/2204,"Nakamuraya Co., Ltd. — 2204"
TSE/2206,"Ezaki Glico Co., Ltd. — 2206"
TSE/2207,"Meito Sangyo Co., Ltd. — 2207"
TSE/2208,Bourbon Corp. — 2208
TSE/2209,"Imuraya Group Co., Ltd. — 2209"
TSE/2211,"Fujiya Co., Ltd. — 2211"
TSE/2212,"Yamazaki Baking Co., Ltd. — 2212"
TSE/2215,"First Baking Co., Ltd. — 2215"
TSE/2216,"Kanro Co., Ltd. — 2216"
TSE/2217,Morozoff Ltd. — 2217
TSE/2220,"Kameda Seika Co., Ltd. — 2220"
TSE/2221,"Iwatsuka Confectionery Co., Ltd. — 2221"
TSE/2222,"Kotobuki Spirits Co., Ltd. — 2222"
TSE/2224,"Como Co., Ltd. — 2224"
TSE/2226,Koike-Ya Inc. — 2226
TSE/2228,"Cybele Co., Ltd. — 2228"
TSE/2229,"Calbee, Inc. — 2229"
TSE/2230,"Goyo Foods Industry Co., Ltd. — 2230"
TSE/2264,"Morinaga Milk Ind. Co., Ltd. — 2264"
TSE/2266,"Rokko Butter Co., Ltd. — 2266"
TSE/2267,"Yakult Honsha Co., Ltd. — 2267"
TSE/2268,"B-R 31 Ice Cream Co., Ltd. — 2268"
TSE/2269,"Meiji Holdings Co., Ltd. — 2269"
TSE/2270,"Megmilk Snow Brand Co., Ltd. — 2270"
TSE/2281,"Prima Meat Packers, Ltd. — 2281"
TSE/2282,Nh Foods Ltd. — 2282
TSE/2284,Itoham Foods Inc. (2284)
TSE/2286,"Hayashikane Sangyo Co., Ltd. — 2286"
TSE/2288,"Marudai Food Co., Ltd. — 2288"
TSE/2290,Yonekyu Corp. (2290)
TSE/2291,"Fukutome Meat Packers, Ltd. — 2291"
TSE/2292,S Foods Inc. — 2292
TSE/2293,"Takizawa Ham Co., Ltd. — 2293"
TSE/2294,"Kakiyasu Honten Co., Ltd. — 2294"
TSE/2300,"Kyokuto Co., Ltd. — 2300"
TSE/2301,"Gakujo Co., Ltd. — 2301"
TSE/2303,Dawn Corp. — 2303
TSE/2304,"Css Holdings, Ltd. — 2304"
TSE/2305,"Studio Alice Co., Ltd. — 2305"
TSE/2307,"Cross Cat Co., Ltd. — 2307"
TSE/2309,"Cmic Holdings Co., Ltd. — 2309"
TSE/2311,"Epco Co., Ltd. — 2311"
TSE/2315,Caica Inc. — 2315
TSE/2317,Systena Corp. — 2317
TSE/2321,Softfront Holdings — 2321
TSE/2322,"Nec Fielding, Ltd. (2322)"
TSE/2323,Fonfun Corp. — 2323
TSE/2325,"Njs Co., Ltd. — 2325"
TSE/2326,Digital Arts Inc. — 2326
TSE/2327,Ns Solutions Corp. — 2327
TSE/2329,Tohokushinsha Film Corp. — 2329
TSE/2330,"Forside Co., Ltd. — 2330"
TSE/2331,"Sohgo Security Services Co., Ltd. — 2331"
TSE/2332,"Quest Co., Ltd. — 2332"
TSE/2335,Cube System Inc. — 2335
TSE/2337,Ichigo Inc. — 2337
TSE/2338,"Fasteps Co., Ltd. — 2338"
TSE/2340,"Gokurakuyu Holdings Co., Ltd. — 2340"
TSE/2341,"Arbeit-Times Co., Ltd. — 2341"
TSE/2342,Trans Genic Inc. — 2342
TSE/2344,"Heian Ceremony Service Co., Ltd. — 2344"
TSE/2345,"Istudy Co., Ltd. — 2345"
TSE/2349,"Nippon Information Development Co., Ltd. — 2349"
TSE/2351,Asj Inc. — 2351
TSE/2352,"Azia Co., Ltd. — 2352"
TSE/2353,"Nippon Parking Development Co., Ltd. — 2353"
TSE/2354,Yaskawa Information Systems Corp. — 2354
TSE/2359,Core Corp. — 2359
TSE/2362,"Yumeshin Holdings Co., Ltd. — 2362"
TSE/2369,Medibic Group — 2369
